label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid-0,centroid-1,intensity_min,intensity_mean,intensity_max
62,131.0,49.31370849898476,0.9466316547201776,0.9703703703703703,12.914889870235298,72.74045801526718,35.083969465648856,0.6678987145423889,0.874913215637207,1.0
63,38.0,27.828427124746188,0.9770245141152804,0.9743589743589743,6.955796338302048,78.1842105263158,10.0,0.5776504874229431,0.8055908679962158,1.0
64,80.0,39.656854249492376,0.9381770716695842,0.8602150537634409,10.092530088080641,75.4875,13.5375,0.5776504874229431,0.8185285329818726,1.0
65,61.0,58.82842712474619,0.9978435291871234,0.8243243243243243,8.812923024107548,77.90163934426229,255.04918032786884,0.8371219038963318,0.9786440134048462,0.9996303915977478
66,27.0,17.65685424949238,0.7360316424213775,0.9310344827586207,5.863230142835039,79.29629629629629,401.85185185185185,0.6924166679382324,0.8103451728820801,0.996057391166687
67,256.0,74.97056274847714,0.9458529653109202,0.9110320284697508,18.0540666735282,81.0859375,3.80859375,0.563112199306488,0.8555459976196289,1.0
68,88.0,61.071067811865476,0.9946781293892492,0.88,10.585134856802455,80.51136363636364,257.1363636363636,0.8361362814903259,0.9672559499740601,0.9996303915977478
69,59.0,56.82842712474619,0.9976468072897454,0.8194444444444444,8.667244841319219,83.15254237288136,259.4237288135593,0.6762151122093201,0.9202629327774048,0.9996303915977478
70,55.0,29.31370849898476,0.8494920922265251,0.859375,8.368283871884005,81.27272727272727,410.1636363636364,0.667405903339386,0.7198490500450134,0.9260149002075195
71,649.0,110.87615433949868,0.7667884010749142,0.8902606310013718,28.745999104799274,80.4869029275809,377.6255778120185,0.5486971139907837,0.8591535091400146,0.9977207183837891
72,1360.0,171.63961030678928,0.3455543534952125,0.8526645768025078,41.61256758288079,86.24852941176471,198.6529411764706,0.6348179578781128,0.9282336831092834,1.0
73,241.0,69.4558441227157,0.8605863192767755,0.8925925925925926,17.517155313611116,84.04979253112033,300.08298755186723,0.6088831424713135,0.8825471997261047,1.0
74,88.0,61.07106781186547,0.994397899179973,0.88,10.585134856802455,85.80681818181819,261.97727272727275,0.7808168530464172,0.9503796100616455,0.9997535943984985
75,180.0,58.62741699796952,0.8419245486947345,0.8653846153846154,15.138795132120961,84.77777777777777,168.38333333333333,0.6635249257087708,0.787476122379303,0.9609437584877014
76,41.0,33.65685424949238,0.9861541583331437,0.82,7.225151993843567,90.07317073170732,215.26829268292684,0.6928479075431824,0.9370193481445312,0.9995071887969971
77,529.0,101.66295090390227,0.8214256222987454,0.8477564102564102,25.95272084319679,83.53686200378071,29.361058601134214,0.6948192119598389,0.8819841742515564,1.0
78,40.0,33.65685424949238,0.9866625743989238,0.8,7.136496464611085,88.95,217.825,0.6668514609336853,0.8369725346565247,0.9993223547935486
79,38.0,22.035533905932738,0.5609026817834131,0.926829268292683,6.955796338302048,91.78947368421052,392.44736842105266,0.7502002120018005,0.9102689027786255,0.9971662759780884
80,510.0,102.01219330881977,0.9008577919976779,0.8585858585858586,25.482389366284572,98.49411764705883,23.50392156862745,0.5350828766822815,0.8569660186767578,1.0
81,788.0,121.87615433949868,0.618918431821076,0.8736141906873615,31.675112647807715,99.17766497461929,258.1104060913706,0.608636736869812,0.9118799567222595,0.9998767971992493
82,63.0,60.82842712474619,0.9980125074032552,0.8181818181818182,8.95623198216277,95.4920634920635,243.015873015873,0.7518634796142578,0.9045644402503967,0.9994455575942993
83,16.0,13.82842712474619,0.8687860910665245,0.7619047619047619,4.51351666838205,96.0,142.9375,0.6589046716690063,0.6920509338378906,0.7213700413703918
84,246.0,71.49137802864844,0.7153283553672516,0.8512110726643599,17.697935698969246,96.57723577235772,297.2560975609756,0.6701780557632446,0.9170861840248108,1.0
85,12.0,10.621320343559642,0.7579683988791017,0.9230769230769231,3.9088200952233594,96.5,131.25,0.6614304184913635,0.6730630993843079,0.6891517043113708
86,4.0,4.0,0.0,1.0,2.256758334191025,97.5,145.5,0.6979609727859497,0.7024579048156738,0.7070165872573853
87,160.0,74.14213562373095,0.9882371770658646,0.9248554913294798,14.27299292922217,91.7375,239.33125,0.7549436092376709,0.8920189738273621,0.99956876039505
